# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 242:         4.921       53.241      10.80  VLIELAND
# 
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag); 
# VVN      = Minimum opgetreden zicht; 0: <100 m, 1:100-200 m, 2:200-300 m,..., 49:4900-5000 m, 50:5-6 km, 56:6-7 km, 57:7-8 km,..., 79:29-30 km, 80:30-35 km, 81:35-40 km,..., 89: >70 km)
# VVXH     = Uurvak waarin VVX is gemeten; 
# 
# STN,YYYYMMDD,  VVN, VVXH
# 
  242,20100712,    9,   16
  242,20100713,   58,    9
  242,20100714,   29,   15
  242,20100715,   47,   19
  242,20100716,   64,   18
  242,20100717,   60,   19
  242,20100718,   70,   10
  242,20100719,   70,   17
  242,20100720,   20,   16
  242,20100721,   62,    1
  242,20100722,     ,     
  242,20100723,   62,    9
  242,20100724,   70,    9
  242,20100725,   63,    8
  242,20100726,   59,   24
  242,20100727,   61,    9
  242,20100728,   65,   16
  242,20100729,   60,    2
  242,20100730,   67,   15
  242,20100731,   30,    1
  242,20100801,   56,   12
  242,20100802,   70,    9
  242,20100803,   68,   14
  242,20100804,   26,   13
  242,20100805,   65,    1
  242,20100806,   69,   16
  242,20100807,   39,    1
  242,20100808,   65,   10
  242,20100809,   70,   12
  242,20100810,   42,    1
  242,20100811,   27,    9
  242,20100812,   62,    9
  242,20100813,   64,   15
  242,20100814,   24,    8
  242,20100815,   50,    1
  242,20100816,   26,   19
  242,20100817,   22,   19
  242,20100818,   61,    8
  242,20100819,   64,   17
  242,20100820,   66,   11
  242,20100821,   66,    3
  242,20100822,   57,   15
  242,20100823,   40,   23
  242,20100824,   60,   12
  242,20100825,   61,   20
  242,20100826,   50,   12
  242,20100827,   33,   13
  242,20100828,   57,    3
  242,20100829,   50,    4
  242,20100830,     ,     
  242,20100831,     ,     
  242,20100901,     ,     
  242,20100902,   59,    1
  242,20100903,   70,   11
  242,20100904,   70,   16
  242,20100905,   70,   15
  242,20100906,   75,   16
  242,20100907,   57,    5
  242,20100908,   25,    7
  242,20100909,   26,   11
  242,20100910,    7,   10
  242,20100911,   56,   11
  242,20100912,   60,   12
  242,20100913,   37,    7
  242,20100914,   18,   22
  242,20100915,   39,    1
  242,20100916,   61,   21
  242,20100917,   48,    4
  242,20100918,   58,    2
  242,20100919,   37,    8
  242,20100920,   32,    1
  242,20100921,   29,   14
  242,20100922,   19,   16
  242,20100923,   31,   12
  242,20100924,   31,   11
  242,20100925,   44,   24
  242,20100926,   64,   11
  242,20100927,   35,    2
  242,20100928,     ,     
  242,20100929,     ,     
  242,20100930,     ,     
  242,20101001,     ,     
  242,20101002,     ,     
  242,20101003,     ,     
  242,20101004,     ,     
  242,20101005,     ,     
  242,20101006,     ,     
  242,20101007,     ,     
  242,20101008,     ,     
  242,20101009,   40,   22
  242,20101010,   56,    1
  242,20101011,   56,   22
  242,20101012,   69,   10
  242,20101013,     ,     
  242,20101014,     ,     
  242,20101015,     ,     
  242,20101016,   63,   16
  242,20101017,   70,    1
  242,20101018,   57,    2
  242,20101019,   50,   11
  242,20101020,   60,   24
  242,20101021,   59,    1
  242,20101022,   60,   20
  242,20101023,   57,    2
  242,20101024,   59,   24
  242,20101025,   63,    6
  242,20101026,   29,   12
  242,20101027,   23,   18
  242,20101028,     ,     
  242,20101029,     ,     
  242,20101030,     ,     
  242,20101031,     ,     
  242,20101101,     ,     
  242,20101102,     ,     
  242,20101103,   30,   10
  242,20101104,     ,     
  242,20101105,     ,     
  242,20101106,     ,     
  242,20101107,     ,     
  242,20101108,   59,    3
  242,20101109,   57,   12
  242,20101110,   58,   14
  242,20101111,   50,    5
  242,20101112,   50,   16
  242,20101113,     ,     
  242,20101114,     ,     
  242,20101115,   57,    4
  242,20101116,   46,   13
  242,20101117,   50,   12
  242,20101118,   35,    1
  242,20101119,    0,   14
  242,20101120,    7,    7
  242,20101121,    0,   23
  242,20101122,   57,   12
  242,20101123,   64,   11
  242,20101124,   56,   10
  242,20101125,   58,    1
  242,20101126,   64,   11
  242,20101127,   13,    3
  242,20101128,   30,   17
  242,20101129,   57,    2
  242,20101130,   70,   18
  242,20101201,   75,    1
  242,20101202,   33,    6
  242,20101203,    3,    3
  242,20101204,   12,    1
  242,20101205,   20,   11
  242,20101206,    1,   12
  242,20101207,    1,   24
  242,20101208,   50,   19
  242,20101209,   49,    1
  242,20101210,   36,    2
  242,20101211,   50,    6
  242,20101212,   56,   16
  242,20101213,   64,    8
  242,20101214,   61,    2
  242,20101215,   50,   14
  242,20101216,   43,    6
  242,20101217,    7,    9
  242,20101218,   50,    4
  242,20101219,   56,    6
  242,20101220,   56,    4
  242,20101221,    4,   21
  242,20101222,    9,   13
  242,20101223,   65,    4
  242,20101224,   66,   12
  242,20101225,   50,    3
  242,20101226,   56,    6
  242,20101227,   41,    8
  242,20101228,   38,    7
  242,20101229,   50,    1
  242,20101230,    2,    2
  242,20101231,    3,   18
  242,20110101,   27,   10
  242,20110102,   50,   13
  242,20110103,   48,   24
  242,20110104,   56,    3
  242,20110105,   21,   14
  242,20110106,    1,   24
  242,20110107,    1,    6
  242,20110108,   17,   17
  242,20110109,   57,    3
  242,20110110,    3,   19
  242,20110111,   12,    8
  242,20110112,    1,    8
  242,20110113,    1,   20
  242,20110114,    2,   20
  242,20110115,   46,   24
  242,20110116,   62,   14
  242,20110117,    3,   20
  242,20110118,    3,   20
  242,20110119,   58,   12
  242,20110120,   60,   13
  242,20110121,   64,    1
  242,20110122,   50,   13
  242,20110123,    4,   19
  242,20110124,   36,   16
  242,20110125,   38,    8
  242,20110126,   61,   20
  242,20110127,   66,   12
  242,20110128,   64,   12
  242,20110129,   40,   16
  242,20110130,    1,    1
  242,20110131,    1,   17
  242,20110201,   22,    9
  242,20110202,    8,   18
  242,20110203,   44,   20
  242,20110204,   56,    2
  242,20110205,   50,   23
  242,20110206,   38,   24
  242,20110207,   57,    8
  242,20110208,    1,    1
  242,20110209,    1,   23
  242,20110210,    1,    1
  242,20110211,   62,   24
  242,20110212,    4,    1
  242,20110213,    1,   16
  242,20110214,    6,   15
  242,20110215,    1,   15
  242,20110216,   35,   16
  242,20110217,    2,   12
  242,20110218,   48,   11
  242,20110219,   56,   20
  242,20110220,   63,   16
  242,20110221,   61,   16
  242,20110222,   60,   15
  242,20110223,   11,    1
  242,20110224,    1,    1
  242,20110225,    1,   13
  242,20110226,    1,   24
  242,20110227,   23,    1
  242,20110228,   24,    2
  242,20110301,   24,   19
  242,20110302,   16,   15
  242,20110303,   19,   22
  242,20110304,   50,   15
  242,20110305,   18,   12
  242,20110306,   63,   13
  242,20110307,   70,   11
  242,20110308,   43,   10
  242,20110309,   39,   16
  242,20110310,   50,    1
  242,20110311,   58,   15
  242,20110312,   58,   16
  242,20110313,   33,   14
  242,20110314,    2,   12
  242,20110315,    2,   11
  242,20110316,   41,   15
  242,20110317,   30,   23
  242,20110318,   21,   14
  242,20110319,   59,   12
  242,20110320,   57,   16
  242,20110321,   19,    5
  242,20110322,   22,   13
  242,20110323,   12,   11
  242,20110324,   50,   11
  242,20110325,   37,   13
  242,20110326,   65,   17
  242,20110327,   64,   10
  242,20110328,   50,   11
  242,20110329,    4,   11
  242,20110330,   21,   19
  242,20110331,    2,   23
  242,20110401,   20,   19
  242,20110402,   19,   14
  242,20110403,   21,   12
  242,20110404,   57,    3
  242,20110405,   47,    1
  242,20110406,   18,   22
  242,20110407,    3,   17
  242,20110408,   58,    4
  242,20110409,   50,   14
  242,20110410,   56,   10
  242,20110411,   29,   17
  242,20110412,   60,    5
  242,20110413,   50,   14
  242,20110414,    2,    8
  242,20110415,   38,   10
  242,20110416,    2,   16
  242,20110417,    1,   23
  242,20110418,   49,   17
  242,20110419,   57,   13
  242,20110420,   46,   13
  242,20110421,   35,   18
  242,20110422,   57,   15
  242,20110423,   32,   13
  242,20110424,   27,   23
  242,20110425,   58,   12
  242,20110426,   50,   11
  242,20110427,   46,    1
  242,20110428,   56,   10
  242,20110429,   58,   23
  242,20110430,   69,    1
  242,20110501,   75,    1
  242,20110502,   70,    5
  242,20110503,   75,    1
  242,20110504,   56,   18
  242,20110505,   65,   18
  242,20110506,   57,   18
  242,20110507,   58,   18
  242,20110508,   60,    1
  242,20110509,    1,   16
  242,20110510,    1,   10
  242,20110511,   59,    9
  242,20110512,   61,   19
  242,20110513,   69,   19
  242,20110514,   64,   22
  242,20110515,   61,    6
  242,20110516,   37,   21
  242,20110517,   42,   18
  242,20110518,   27,   14
  242,20110519,   60,   11
  242,20110520,   56,    7
  242,20110521,   48,   12
  242,20110522,   59,    8
  242,20110523,   59,    2
  242,20110524,   58,   19
  242,20110525,   68,   16
  242,20110526,   58,    6
  242,20110527,   56,   21
  242,20110528,   27,    5
  242,20110529,   57,    3
  242,20110530,   28,   13
  242,20110531,   34,   13
  242,20110601,   70,    9
  242,20110602,   57,    7
  242,20110603,   60,    8
  242,20110604,   60,   16
  242,20110605,   44,    1
  242,20110606,   56,   22
  242,20110607,   49,    2
  242,20110608,   34,   11
  242,20110609,   65,   17
  242,20110610,   14,   18
  242,20110611,   70,   15
  242,20110612,   65,   15
  242,20110613,   34,    2
  242,20110614,   65,   14
  242,20110615,   60,    8
  242,20110616,   25,   24
  242,20110617,   69,   17
  242,20110618,   36,   21
  242,20110619,   30,    1
  242,20110620,   69,    8
  242,20110621,   26,   24
  242,20110622,   59,   11
  242,20110623,   61,   14
  242,20110624,   69,    7
  242,20110625,   36,    1
  242,20110626,   56,   10
  242,20110627,   59,   17
  242,20110628,   21,   15
  242,20110629,   26,   23
  242,20110630,   74,    8
  242,20110701,   64,    1
  242,20110702,   68,    5
  242,20110703,   66,    6
  242,20110704,   70,   15
  242,20110705,   60,    8
  242,20110706,   56,   16
  242,20110707,   67,   19
  242,20110708,   68,   18
  242,20110709,   50,   11
  242,20110710,   60,    8
  242,20110711,   65,   10
  242,20110712,   62,   11
  242,20110713,   31,    1
  242,20110714,   23,    7
  242,20110715,   58,   18
  242,20110716,   56,    5
  242,20110717,   57,   16
  242,20110718,   59,   11
  242,20110719,   57,   15
  242,20110720,    5,   11
  242,20110721,   60,   13
  242,20110722,   60,    5
  242,20110723,   28,    2
  242,20110724,   23,   21
  242,20110725,   34,   14
  242,20110726,    2,   12
  242,20110727,    1,   10
  242,20110728,   61,   11
  242,20110729,   58,    2
  242,20110730,   61,   22
  242,20110731,   68,    2
  242,20110801,   58,   10
  242,20110802,   50,   16
  242,20110803,   56,    1
  242,20110804,   42,   15
  242,20110805,    8,   11
  242,20110806,   35,   19
  242,20110807,   63,    2
  242,20110808,   50,   12
  242,20110809,   59,    1
  242,20110810,   42,    7
  242,20110811,   50,    3
  242,20110812,   65,   10
  242,20110813,   30,    1
  242,20110814,   57,   12
  242,20110815,   70,   11
  242,20110816,   63,   12
  242,20110817,   62,    9
  242,20110818,   40,   10
  242,20110819,   65,   13
  242,20110820,   56,   14
  242,20110821,   59,   19
  242,20110822,   36,   12
  242,20110823,   19,    1
  242,20110824,   33,   10
  242,20110825,   58,   13
  242,20110826,   26,   16
  242,20110827,   59,   17
  242,20110828,   56,    8
  242,20110829,   70,    1
  242,20110830,   57,    8
  242,20110831,   68,   19
  242,20110901,   70,    4
  242,20110902,    7,   11
  242,20110903,    7,   14
  242,20110904,   56,   17
  242,20110905,   57,   10
  242,20110906,   33,    2
  242,20110907,   50,   22
  242,20110908,   33,    2
  242,20110909,   43,   10
  242,20110910,   42,   14
  242,20110911,   62,   11
  242,20110912,   33,    8
  242,20110913,   59,   17
  242,20110914,   62,   14
  242,20110915,   69,    9
  242,20110916,   56,   13
  242,20110917,   56,    7
  242,20110918,   56,   11
  242,20110919,   63,    2
  242,20110920,   61,    4
  242,20110921,   26,   20
  242,20110922,   61,    1
  242,20110923,   61,   11
  242,20110924,    3,   15
  242,20110925,    2,   14
  242,20110926,   49,   17
  242,20110927,    1,   16
  242,20110928,    0,   15
  242,20110929,   10,   15
  242,20110930,    0,   14
  242,20111001,    0,   11
  242,20111002,   10,   24
  242,20111003,   59,   16
  242,20111004,   57,    9
  242,20111005,   57,    5
  242,20111006,   46,   21
  242,20111007,   56,    6
  242,20111008,   50,   23
  242,20111009,   25,    5
  242,20111010,   32,   22
  242,20111011,   28,   15
  242,20111012,   56,   17
  242,20111013,   65,   10
  242,20111014,   65,   16
  242,20111015,   56,   15
  242,20111016,   50,   13
  242,20111017,   19,   14
  242,20111018,   42,    8
  242,20111019,   62,   22
  242,20111020,   50,    8
  242,20111021,   68,    2
  242,20111022,   61,   14
  242,20111023,   60,   21
  242,20111024,   63,   17
  242,20111025,   49,    2
  242,20111026,   44,   13
  242,20111027,   60,    3
  242,20111028,    3,   12
  242,20111029,   19,   22
  242,20111030,   56,   12
  242,20111031,   56,   11
  242,20111101,   37,   23
  242,20111102,    1,    1
  242,20111103,   57,   24
  242,20111104,   65,    2
  242,20111105,   18,   10
  242,20111106,   40,   14
  242,20111107,   38,   11
  242,20111108,   13,    3
  242,20111109,    1,   12
  242,20111110,    1,   23
  242,20111111,   48,   13
  242,20111112,   23,   10
  242,20111113,    3,   14
  242,20111114,    1,   13
  242,20111115,    2,   15
  242,20111116,   16,   21
  242,20111117,    1,    2
  242,20111118,    1,   15
  242,20111119,    1,   11
  242,20111120,    0,   12
  242,20111121,    1,    1
  242,20111122,    1,   19
  242,20111123,   10,   15
  242,20111124,   56,   13
  242,20111125,   30,   16
  242,20111126,   59,    9
  242,20111127,   58,    7
  242,20111128,   57,   12
  242,20111129,   21,   14
  242,20111130,   57,    2
  242,20111201,   25,    3
  242,20111202,   61,   21
  242,20111203,   22,    1
  242,20111204,   50,   19
  242,20111205,   57,    6
  242,20111206,   58,   22
  242,20111207,   50,    3
  242,20111208,   25,    9
  242,20111209,   50,   23
  242,20111210,   57,    1
  242,20111211,   57,    6
  242,20111212,   31,   12
  242,20111213,   21,   19
  242,20111214,   63,   13
  242,20111215,   40,    1
  242,20111216,   50,   15
  242,20111217,   61,   19
  242,20111218,   56,    1
  242,20111219,   46,   11
  242,20111220,   50,    6
  242,20111221,   41,    6
  242,20111222,   20,   24
  242,20111223,   50,   15
  242,20111224,   50,   19
  242,20111225,   56,   17
  242,20111226,   57,   24
  242,20111227,   58,   22
  242,20111228,   49,   19
  242,20111229,   32,    5
  242,20111230,   57,   23
  242,20111231,   21,    1
  242,20120101,   56,   13
  242,20120102,   60,   15
  242,20120103,   32,    2
  242,20120104,   36,    3
  242,20120105,   56,    1
  242,20120106,   38,   20
  242,20120107,   56,   13
  242,20120108,   50,    2
  242,20120109,   14,   12
  242,20120110,   57,   12
  242,20120111,   40,   16
  242,20120112,   58,    4
  242,20120113,   50,   21
  242,20120114,   60,   18
  242,20120115,   62,   12
  242,20120116,   57,   13
  242,20120117,   57,    1
  242,20120118,   16,    7
  242,20120119,   56,   18
  242,20120120,   57,   11
  242,20120121,   34,    1
  242,20120122,   50,   22
  242,20120123,   59,   15
  242,20120124,   60,   15
  242,20120125,   56,   22
  242,20120126,   20,   21
  242,20120127,   50,   13
  242,20120128,   19,   24
  242,20120129,   19,   16
  242,20120130,   33,   21
  242,20120131,   61,   24
  242,20120201,   69,   11
  242,20120202,   75,    1
  242,20120203,    7,    1
  242,20120204,   67,   15
  242,20120205,   63,   22
  242,20120206,   64,   16
  242,20120207,   63,    7
  242,20120208,   58,    1
  242,20120209,   56,   12
  242,20120210,   64,   13
  242,20120211,   71,   16
  242,20120212,    8,    2
  242,20120213,   29,    3
  242,20120214,   29,    7
  242,20120215,   48,    9
  242,20120216,   13,   11
  242,20120217,   44,   12
  242,20120218,   38,    9
  242,20120219,   59,    2
  242,20120220,   50,   10
  242,20120221,   35,   12
  242,20120222,   37,   13
  242,20120223,   39,   10
  242,20120224,   33,   20
  242,20120225,   56,   15
  242,20120226,    8,   22
  242,20120227,    9,    1
  242,20120228,    3,   17
  242,20120229,    1,   16
  242,20120301,    1,   13
  242,20120302,    1,   14
  242,20120303,    4,   21
  242,20120304,    3,   19
  242,20120305,    9,   16
  242,20120306,   56,   10
  242,20120307,   43,   24
  242,20120308,   50,    4
  242,20120309,   59,    3
  242,20120310,   44,   18
  242,20120311,   57,   13
  242,20120312,   31,   10
  242,20120313,   58,    6
  242,20120314,   59,   12
  242,20120315,   32,    2
  242,20120316,    1,   14
  242,20120317,   19,    5
  242,20120318,    7,   22
  242,20120319,   62,    2
  242,20120320,   60,   11
  242,20120321,   57,   13
  242,20120322,   41,   16
  242,20120323,   57,   14
  242,20120324,    9,   10
  242,20120325,    3,   10
  242,20120326,   65,   11
  242,20120327,   31,    8
  242,20120328,   40,   13
  242,20120329,   50,   12
  242,20120330,   38,   11
  242,20120331,   56,   22
  242,20120401,   62,    4
  242,20120402,   59,    9
  242,20120403,   49,    8
  242,20120404,   47,   24
  242,20120405,   66,   15
  242,20120406,   57,    7
